data
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
6
0
0
0
0
2
8
6
2
3
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
30
436
315
211
151
117
87
71
57
46
42
32
30
24
405
259
176
120
94
72
57
45
445
250
172
121
88
67
294
232
146
1023
344
213
215
143
113
116
111
83
62
52
40
38
29
28
25
23
20
19
18
17
15
16
13
15
12
14
10
12
10
10
8
8
8
8
7
6
6
6
6
7
5
5
5
5
4
4
5
4
5
3
4
2
4
3
4
2
4
3
4
3
4
2
4
2
4
2
4
2
4
1
3
0
4
1
1
1
3
1
1
1
2
1
1
0
1
0
0
0
0
1
0
1
1
1
0
2
0
2
0
1
0
2
0
2
0
1
0
2
1
612
341
225
172
123
97
75
60
56
42
38
32
29
25
22
20
17
714
355
219
163
114
89
71
53
47
36
32
471
324
208
153
110
83
66
600
278
188
137
100
73
280
178
129
452
314
197
141
101
75
61
48
42
35
31
26
26
23
21
20
18
17
17
15
16
13
15
10
14
10
13
10
12
10
10
9
11
8
9
7
8
5
8
6
7
5
6
5
5
5
5
4
4
4
3
5
3
4
4
3
3
4
4
4
3
4
3
5
2
5
2
4
2
4
2
3
2
5
2
5
2
3
3
447
288
214
157
121
94
74
60
51
40
36
32
28
27
21
21
18
397
278
176
130
100
76
60
47
42
32
318
211
171
112
85
64
409
302
187
135
100
336
221
159
459
356
407
272
195
130
99
76
59
51
42
38
32
31
26
26
22
22
19
20
16
19
15
16
13
15
13
14
11
13
10
12
10
10
9
9
8
8
8
8
7
7
7
7
7
6
6
5
6
6
7
5
6
4
6
5
6
4
5
4
6
4
5
4
5
3
5
3
5
2
4
2
4
2
4
3
4
3
3
2
3
2
3
2
2
1
2
2
1
2
2
257
353
250
181
133
100
80
60
53
42
38
32
30
24
25
19
19
0
438
286
208
139
109
81
64
52
42
36
343
245
178
121
91
70
56
437
263
166
120
89
281
191
138
440
0
406
259
186
129
94
74
60
48
44
36
33
29
28
23
23
20
20
17
17
17
15
14
14
14
13
13
13
11
9
12
10
11
10
