data
0
0
0
0
0
0
0
0
0
4
0
10
5
3
1
2
0
1
0
1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1023
672
440
276
199
143
109
80
66
47
44
35
31
26
22
20
998
423
282
194
137
101
71
57
48
38
737
334
218
142
107
78
58
307
193
132
378
173
208
177
86
69
52
42
34
29
24
23
19
18
16
16
13
14
25
10
8
21
15
14
10
12
7
10
7
8
5
7
5
7
4
6
5
6
4
4
4
4
4
4
4
3
4
2
5
2
4
3
3
2
4
2
3
1
3
3
3
2
3
0
3
1
3
2
2
1
2
1
3
0
3
1
1
0
2
0
0
0
0
0
1
0
0
1
0
2
0
1
0
1
0
2
0
1
0
2
0
1
0
2
0
2
0
2
0
1
692
611
420
285
199
142
104
85
65
51
42
37
32
27
22
20
21
17
62
520
347
228
160
114
85
71
54
40
39
0
374
264
181
115
95
67
0
284
186
132
305
184
128
152
78
108
66
50
41
34
31
21
35
28
23
21
18
18
13
15
12
12
10
11
10
10
9
10
8
8
6
8
7
7
5
6
6
7
5
5
5
4
5
4
4
2
5
3
4
4
5
3
5
2
4
2
4
3
4
3
4
3
4
2
4
2
3
2
4
1
3
1
3
2
3
1
3
2
1
1
2
1
1
1
1
1
1
1
0
2
1
2
0
2
786
493
335
237
155
121
90
74
54
46
34
36
27
24
22
19
17
634
410
271
188
139
96
74
58
48
40
425
440
293
190
133
99
72
62
321
219
153
106
241
210
141
292
148
133
107
81
62
48
38
34
27
26
21
21
18
17
16
16
14
13
14
12
12
11
12
10
11
8
10
8
9
7
9
7
8
7
8
6
8
6
7
4
7
5
7
4
6
4
4
4
4
4
4
2
3
4
3
2
3
3
3
4
3
3
2
4
2
4
2
3
3
4
2
4
2
4
1
3
2
4
2
3
1
4
2
3
1
2
1
3
1
2
1
2
1
1
1
1
1
1
1
0
750
452
308
224
156
119
87
66
57
47
40
32
30
23
26
18
610
344
236
168
118
90
68
50
46
37
444
282
192
137
98
72
261
276
182
128
557
220
150
205
193
92
94
61
51
41
33
23
33
31
25
23
19
18
16
16
13
14
12
12
11
12
11
10
9
9
10
8
8
7
8
7
8
7
8
6
8
6
8
6
7
4
6
5
6
4
6
4
5
4
5
3
5
3
4
4
4
4
4
3
3
3
3
3
2
2
2
4
2
3
2
4
2
3
2
4
2
3
2
2
2
4
2
3
1
2
2
3
2
3
1
4
1
1023
519
330
228
162
117
91
71
50
46
38
31
28
25
21
19
805
400
273
189
125
100
73
58
48
39
1023
314
217
161
111
79
61
313
187
132
300
150
121
158
75
61
48
38
32
27
25
21
21
17
18
14
16
24
28
20
19
13
13
11
12
9
12
8
8
8
8
7
8
6
6
6
5
5
6
5
4
4
4
5
5
5
3
4
3
5
4
4
3
5
3
5
3
4
2
5
3
4
2
4
3
4
2
4
1
3
2
4
1
4
2
3
1
3
1
3
2
1
1
1
2
0
2
3
2
1
2
1
3
1
2
1
2
0
3
1
2
1
3
1
2
1
2
887
520
326
234
163
121
95
71
51
49
36
32
28
24
20
18
672
471
304
209
148
100
80
62
50
39
694
317
210
139
106
78
226
260
170
114
321
170
24
141
162
26
79
45
57
45
36
29
25
22
20
18
17
17
13
15
13
13
10
12
10
11
8
11
8
10
7
10
7
8
6
8
7
6
6
6
5
5
5
4
4
4
3
4
4
4
4
4
5
3
4
3
4
3
4
4
3
2
5
2
5
3
4
3
4
2
3
2
4
1
3
2
3
1
4
1
2
1
2
2
2
2
1
2
1
2
1
2
1
3
1
2
1
2
0
3
1
3
1
2
1
2
1
2
1
2
1
1023
635
422
273
189
143
101
83
65
46
42
36
29
26
22
21
17
16
1016
478
309
219
146
110
80
62
51
43
35
372
296
201
133
100
72
163
283
191
131
97
216
139
210
119
125
69
53
42
36
29
39
28
26
22
20
17
17
16
15
12
13
11
12
10
11
9
10
8
9
8
9
7
8
7
7
6
7
6
5
6
5
4
6
5
5
4
4
5
4
5
4
4
4
5
3
4
3
4
3
5
2
4
3
4
2
4
3
4
2
4
2
4
2
4
2
3
2
3
2
2
2
2
1
