data
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
5
0
2
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
296
121
44
26
18
15
13
3
5
2
9
4
3
494
150
56
19
13
15
8
4
1
322
93
32
15
13
521
180
51
26
219
80
165
149
39
19
15
8
7
3
5
7
4
1
7
9
6
2
3
1
2
1
1
0
3
0
2
0
2
0
2
0
1
0
2
0
1
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
397
130
50
26
16
14
12
6
6
2
8
2
5
0
3
239
87
39
22
18
7
5
6
4
527
128
48
14
13
9
249
78
27
375
121
162
90
31
12
12
4
6
2
5
1
4
10
5
2
3
2
1
2
2
1
2
0
2
0
2
0
1
0
1
0
1
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
542
220
87
40
28
19
13
6
4
8
7
4
4
0
4
2
2
257
94
38
19
17
10
7
5
3
3
448
141
50
29
20
8
5
283
96
45
20
486
131
49
180
306
90
37
22
12
11
10
9
7
6
3
4
3
4
2
2
1
1
2
1
2
1
1
0
1
0
0
0
0
0
1
0
1
0
1
0
1
0
2
0
0
0
1
0
0
0
1
0
1
0
0
0
1
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
948
210
79
40
29
22
13
10
6
6
8
4
5
1
4
2
3
1
292
97
38
19
18
13
11
2
5
3
499
151
54
25
11
12
9
317
78
26
17
265
85
259
112
73
19
33
14
15
5
0
6
6
5
6
2
3
2
4
2
3
1
2
1
3
0
2
0
2
0
1
1
2
0
2
0
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
241
119
54
28
21
17
16
8
8
3
5
5
3
4
2
2
2
405
117
45
29
22
11
7
6
9
5
1023
167
56
25
21
15
8
222
84
35
1023
175
60
130
123
68
26
13
15
13
9
6
6
4
5
3
3
3
0
2
1
2
2
1
0
2
0
2
0
1
0
2
0
0
0
1
0
1
0
1
0
1
0
1
0
1
0
1
0
0
0
1
0
1
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1023
171
67
38
29
21
9
8
6
5
7
4
3
2
458
224
87
47
24
13
7
7
9
6
215
84
32
19
12
590
162
52
0
188
400
0
32
30
13
14
7
10
6
6
5
5
4
4
3
3
3
3
0
0
9
4
1
2
0
2
0
1
0
0
1
0
0
0
1
0
1
0
1
0
1
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
596
192
82
39
24
13
16
13
9
5
4
5
6
2
4
0
4
1023
186
64
30
22
15
12
6
5
5
7
321
113
44
27
18
13
6
278
76
27
941
158
224
185
61
24
9
13
7
10
17
9
7
4
5
3
2
3
1
3
1
1
1
2
1
2
0
1
0
0
1
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
1
0
1
0
0
0
1
0
1
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
822
191
86
43
20
21
15
12
5
5
8
7
3
4
2
